customer_id,age,gender,tenure_months,total_orders,avg_order_value,total_spent,last_purchase_days,app_opens_last_30d,support_tickets,satisfaction_score,referrals,discount_usage,membership,churn
CUST0326,32,Female,50,14,1570,21980,145,5,5,1.8,0,Yes,Free,Yes
CUST0327,22,Female,37,4,614,2456,37,24,4,3.3,0,No,Platinum,No
CUST0328,46,Female,18,18,1939,34902,170,0,5,1.3,4,Yes,Silver,Yes
CUST0329,36,Male,26,29,2290,66410,31,28,1,1.9,1,No,Free,No
CUST0330,68,Male,49,52,1494,77688,6,31,3,4.1,1,Yes,Free,No
CUST0331,27,Male,54,38,4818,183084,45,23,0,2.2,4,Yes,Platinum,No
CUST0332,29,Female,16,16,1457,23312,17,25,1,4.9,4,Yes,Gold,No
CUST0333,21,Male,8,4,595,2380,70,18,4,3.0,1,Yes,Free,No
CUST0334,48,Male,24,24,2654,63696,39,22,0,3.1,1,Yes,Silver,No
CUST0335,35,Male,13,3,1131,3393,87,15,3,1.1,0,No,Silver,Yes
CUST0336,33,Male,29,44,4184,184096,77,20,4,4.8,2,Yes,Gold,No
CUST0337,57,Female,32,51,2201,112251,177,0,3,1.7,5,Yes,Free,Yes
CUST0338,53,Female,24,19,1197,22743,4,31,5,3.2,0,Yes,Free,No
CUST0339,42,Male,16,24,531,12744,85,13,1,2.6,3,Yes,Free,No
CUST0340,40,Male,11,4,1048,4192,21,28,3,2.7,3,No,Free,No
CUST0341,29,Female,32,33,2748,90684,73,16,4,3.6,2,Yes,Free,No
CUST0342,51,Male,6,2,2393,4786,89,19,1,3.6,5,Yes,Free,No
CUST0343,53,Male,59,13,3334,43342,78,14,4,1.6,4,Yes,Free,Yes
CUST0344,54,Male,35,62,2203,136586,165,0,4,3.0,3,Yes,Gold,Yes
CUST0345,20,Male,33,61,1656,101016,118,12,0,4.2,4,Yes,Gold,No
CUST0346,26,Female,18,30,843,25290,176,0,2,2.8,4,Yes,Free,Yes
CUST0347,70,Female,37,30,4572,137160,128,7,3,1.7,0,No,Silver,Yes
CUST0348,35,Male,13,19,3962,75278,77,21,3,2.3,4,No,Gold,Yes
CUST0349,60,Male,10,16,2748,43968,35,27,0,1.8,2,No,Free,No
CUST0350,52,Female,37,33,1444,47652,94,17,5,1.5,0,No,Free,Yes
CUST0351,51,Female,26,41,4380,179580,27,24,3,2.5,2,Yes,Silver,No
CUST0352,58,Female,46,74,2550,188700,97,15,0,3.2,4,Yes,Free,No
CUST0353,31,Female,17,18,3785,68130,34,24,3,1.3,3,Yes,Silver,No
CUST0354,21,Male,1,1,3355,3355,61,18,3,3.4,5,No,Silver,Yes
CUST0355,46,Male,25,7,1830,12810,86,18,4,5.0,4,Yes,Free,No
CUST0356,58,Female,34,57,2503,142671,173,0,0,4.9,2,No,Silver,No
CUST0357,62,Male,39,19,4115,78185,107,10,5,4.3,1,Yes,Free,No
CUST0358,67,Female,10,15,2287,34305,124,7,3,2.1,1,Yes,Free,Yes
CUST0359,32,Female,20,23,2746,63158,78,15,5,1.1,3,Yes,Gold,Yes
CUST0360,45,Female,7,4,4172,16688,124,11,2,4.3,5,Yes,Gold,No
CUST0361,59,Male,56,4,2655,10620,60,19,0,1.2,2,No,Free,No
CUST0362,33,Female,16,6,3979,23874,25,23,0,1.8,3,No,Free,No
CUST0363,29,Male,37,4,3520,14080,162,5,0,3.2,0,Yes,Gold,No
CUST0364,69,Female,29,5,551,2755,56,24,4,1.7,4,No,Gold,No
CUST0365,22,Female,60,41,2659,109019,131,6,0,4.3,0,Yes,Platinum,No
CUST0366,51,Male,12,12,4890,58680,41,26,4,4.1,1,Yes,Free,No
CUST0367,59,Female,17,23,4151,95473,172,5,2,4.0,4,Yes,Free,No
CUST0368,18,Female,48,61,4415,269315,166,2,1,4.3,0,Yes,Platinum,No
CUST0369,56,Male,20,11,2612,28732,21,30,4,1.9,1,No,Free,No
CUST0370,49,Male,26,11,3121,34331,138,4,3,3.9,5,Yes,Free,Yes
CUST0371,43,Male,48,13,1854,24102,164,6,0,2.4,0,No,Silver,No
CUST0372,34,Male,19,14,4254,59556,89,17,1,3.7,4,No,Free,No
CUST0373,65,Male,58,60,709,42540,178,3,4,1.5,0,Yes,Free,Yes
CUST0374,44,Female,47,72,737,53064,57,18,5,3.8,4,Yes,Free,No
CUST0375,41,Male,12,18,835,15030,6,26,5,4.9,0,No,Platinum,No
CUST0376,52,Male,21,18,4338,78084,135,6,3,1.2,3,No,Silver,Yes
CUST0377,63,Female,42,10,2076,20760,50,23,1,1.4,5,Yes,Silver,No
CUST0378,59,Male,58,71,999,70929,150,6,2,1.5,0,Yes,Silver,No
CUST0379,56,Female,54,50,2064,103200,89,14,4,2.7,0,No,Silver,Yes
CUST0380,43,Male,34,44,1290,56760,107,16,5,2.2,3,Yes,Gold,Yes
CUST0381,66,Male,7,14,4040,56560,8,31,5,4.2,1,Yes,Free,No
CUST0382,55,Female,45,15,3622,54330,173,2,4,2.9,4,No,Silver,Yes
CUST0383,40,Female,35,16,1635,26160,37,23,5,2.9,2,Yes,Free,No
CUST0384,39,Female,15,2,4444,8888,110,13,2,3.9,1,Yes,Silver,No
CUST0385,21,Female,1,2,2848,5696,12,28,5,2.4,4,Yes,Silver,Yes
CUST0386,66,Female,26,30,4824,144720,6,31,4,2.4,0,Yes,Free,No
CUST0387,26,Male,35,31,649,20119,138,6,0,4.0,1,No,Silver,No
CUST0388,21,Male,25,44,3706,163064,177,2,5,4.1,0,Yes,Gold,Yes
CUST0389,24,Female,42,77,4028,310156,66,16,4,1.1,1,No,Free,Yes
CUST0390,40,Female,59,20,2124,42480,40,25,0,1.6,1,Yes,Free,No
CUST0391,19,Female,59,49,3074,150626,156,3,5,1.9,2,Yes,Free,Yes
CUST0392,66,Male,15,18,4928,88704,164,6,5,2.4,3,No,Silver,Yes
CUST0393,41,Male,22,35,4769,166915,15,28,4,2.2,1,No,Silver,No
CUST0394,57,Female,59,23,3784,87032,43,26,3,3.7,0,Yes,Gold,No
CUST0395,48,Male,6,10,2608,26080,49,19,3,4.3,2,Yes,Free,No
CUST0396,64,Female,52,97,4447,431359,133,7,1,1.8,1,Yes,Free,No
CUST0397,48,Female,15,6,2763,16578,17,30,3,3.3,3,No,Silver,No
CUST0398,64,Male,24,35,2112,73920,146,9,2,2.5,0,No,Silver,No
CUST0399,57,Female,21,36,4315,155340,50,21,1,3.0,2,No,Silver,No
CUST0400,65,Female,7,13,1077,14001,2,31,3,3.5,4,No,Free,No
CUST0401,68,Male,57,84,922,77448,88,18,0,4.6,5,Yes,Free,No
CUST0402,60,Female,29,55,3263,179465,53,20,4,1.8,3,Yes,Gold,No
CUST0403,51,Female,32,3,1729,5187,48,20,3,1.3,4,Yes,Free,No
CUST0404,41,Female,32,8,3676,29408,27,29,0,3.5,4,Yes,Free,No
CUST0405,66,Male,53,40,1253,50120,37,21,1,2.6,2,No,Free,No
CUST0406,43,Female,59,59,1187,70033,27,25,4,1.7,2,Yes,Gold,No
CUST0407,33,Male,5,7,1222,8554,31,25,3,1.5,2,Yes,Free,No
CUST0408,64,Male,4,2,1246,2492,40,21,1,3.2,4,No,Free,No
CUST0409,30,Female,22,21,4837,101577,35,27,3,2.2,5,No,Free,No
CUST0410,32,Male,18,6,3212,19272,102,16,1,5.0,0,Yes,Free,No
CUST0411,44,Male,35,36,1207,43452,35,22,3,2.6,2,Yes,Gold,No
CUST0412,21,Female,17,32,934,29888,106,16,0,1.8,3,Yes,Gold,No
CUST0413,33,Female,50,45,983,44235,125,11,2,3.5,2,Yes,Platinum,No
CUST0414,47,Female,50,42,4018,168756,86,18,0,2.0,5,Yes,Free,No
CUST0415,61,Female,56,53,2033,107749,65,20,4,3.0,2,No,Free,No
CUST0416,47,Male,24,46,669,30774,137,7,3,2.9,5,No,Free,Yes
CUST0417,53,Male,2,1,1520,1520,69,21,2,2.8,2,No,Free,Yes
CUST0418,20,Male,13,11,1347,14817,78,16,2,4.2,4,Yes,Gold,No
CUST0419,39,Female,54,87,1195,103965,92,14,4,1.9,5,Yes,Platinum,Yes
CUST0420,66,Female,15,18,3846,69228,91,12,4,4.6,0,Yes,Free,No
CUST0421,39,Female,5,1,4513,4513,21,28,2,4.2,2,No,Free,No
CUST0422,67,Female,3,2,531,1062,19,24,4,2.3,4,Yes,Free,Yes
CUST0423,67,Male,37,67,676,45292,32,23,4,1.7,3,Yes,Gold,No
CUST0424,66,Female,37,11,3464,38104,142,5,3,2.1,0,Yes,Silver,Yes
CUST0425,29,Male,37,50,2612,130600,134,7,0,2.3,4,No,Platinum,No
CUST0426,38,Female,3,3,4386,13158,89,17,5,3.2,5,Yes,Silver,Yes
CUST0427,21,Male,35,35,2002,70070,49,24,1,1.2,1,Yes,Gold,No
CUST0428,48,Female,52,15,2815,42225,9,28,2,4.7,3,Yes,Free,No
CUST0429,61,Male,23,43,3144,135192,78,19,1,1.4,3,Yes,Platinum,No
CUST0430,48,Male,60,75,565,42375,36,23,2,2.1,1,Yes,Silver,No
CUST0431,40,Male,28,31,4728,146568,58,18,2,1.4,4,No,Silver,No
CUST0432,70,Female,60,92,2428,223376,87,15,0,2.0,4,Yes,Free,No
CUST0433,37,Female,30,28,1084,30352,103,12,2,4.4,5,No,Free,No
CUST0434,32,Male,18,32,2248,71936,62,21,2,3.5,3,Yes,Free,No
CUST0435,40,Male,58,25,2704,67600,20,28,0,1.9,4,Yes,Free,No
CUST0436,45,Female,52,84,4130,346920,103,16,4,4.5,1,No,Platinum,No
CUST0437,33,Male,36,25,2392,59800,78,19,5,4.2,4,Yes,Gold,No
CUST0438,54,Female,33,1,2929,2929,36,25,1,4.0,3,Yes,Gold,No
CUST0439,38,Female,26,5,3593,17965,44,22,2,4.4,4,No,Gold,No
CUST0440,32,Male,48,74,1473,109002,141,8,0,3.5,0,Yes,Silver,No
CUST0441,34,Male,40,42,4524,190008,42,24,2,3.0,1,No,Free,No
CUST0442,67,Female,17,34,3142,106828,115,11,0,2.5,1,No,Free,No
CUST0443,54,Male,40,66,1942,128172,84,16,1,1.9,2,Yes,Platinum,No
CUST0444,30,Male,7,2,4829,9658,83,15,3,3.2,4,Yes,Free,No
CUST0445,36,Female,57,77,1977,152229,160,1,4,4.6,5,Yes,Silver,Yes
CUST0446,47,Female,8,3,1270,3810,2,33,3,3.4,1,Yes,Silver,No
CUST0447,62,Female,53,5,805,4025,103,16,0,4.7,4,Yes,Silver,No
CUST0448,35,Female,56,20,501,10020,86,13,2,2.4,0,Yes,Platinum,No
CUST0449,31,Male,31,2,770,1540,171,3,4,3.8,3,Yes,Free,Yes
CUST0450,53,Male,59,75,3714,278550,110,10,1,3.6,3,Yes,Gold,No
CUST0451,53,Female,58,62,1363,84506,86,14,5,3.7,2,Yes,Silver,No
CUST0452,37,Female,12,18,3239,58302,90,17,4,3.6,2,Yes,Platinum,No
CUST0453,69,Male,48,38,3414,129732,34,28,2,1.9,5,No,Platinum,No
CUST0454,36,Female,31,55,606,33330,152,5,3,1.6,1,Yes,Free,Yes
CUST0455,62,Male,44,28,3668,102704,95,13,0,4.9,5,Yes,Free,No
CUST0456,61,Female,19,10,3099,30990,85,15,3,1.2,1,No,Gold,Yes
CUST0457,24,Male,10,17,2735,46495,135,10,4,2.9,1,No,Free,Yes
CUST0458,61,Male,39,22,3299,72578,115,14,5,2.7,0,No,Free,Yes
CUST0459,70,Male,12,11,2011,22121,145,7,2,2.4,2,Yes,Silver,No
CUST0460,21,Male,20,19,518,9842,91,14,0,4.1,2,No,Silver,No
CUST0461,51,Male,37,36,1358,48888,155,2,2,4.0,3,Yes,Silver,No
CUST0462,19,Female,48,96,1916,183936,139,10,2,4.6,2,Yes,Gold,No
CUST0463,22,Female,41,52,3532,183664,1,30,5,2.6,2,No,Gold,No
CUST0464,27,Female,7,4,1926,7704,164,2,4,3.3,0,Yes,Gold,Yes
CUST0465,49,Female,52,28,3031,84868,123,11,3,4.6,5,Yes,Platinum,No
CUST0466,59,Male,54,78,4538,353964,3,29,2,5.0,1,No,Free,No
CUST0467,58,Male,58,58,4613,267554,168,1,2,4.9,5,No,Free,No
CUST0468,30,Female,14,4,2731,10924,172,0,2,3.9,0,Yes,Free,Yes
CUST0469,56,Male,11,6,2952,17712,108,12,0,1.6,4,No,Platinum,No
CUST0470,22,Female,7,14,3346,46844,110,9,2,1.1,3,Yes,Free,No
CUST0471,27,Male,29,9,3702,33318,33,26,2,4.3,3,Yes,Silver,No
CUST0472,27,Female,10,12,2316,27792,86,18,4,4.4,3,No,Silver,No
CUST0473,55,Male,29,58,2280,132240,12,30,2,4.0,5,No,Platinum,No
CUST0474,44,Female,9,8,4603,36824,6,30,5,2.1,1,Yes,Platinum,No
CUST0475,68,Female,36,56,1204,67424,31,22,5,3.6,1,No,Gold,No
CUST0476,38,Female,48,4,1841,7364,22,28,2,2.3,1,Yes,Free,No
CUST0477,25,Male,10,5,3962,19810,176,0,5,2.8,3,No,Free,Yes
CUST0478,18,Female,19,6,4090,24540,46,25,4,2.5,3,No,Free,No
CUST0479,45,Female,56,5,1659,8295,164,6,0,4.7,5,No,Free,No
CUST0480,66,Female,31,51,4222,215322,175,3,5,1.9,5,No,Free,Yes
CUST0481,56,Female,17,27,3938,106326,28,29,5,3.3,3,Yes,Free,No
CUST0482,31,Female,9,8,4060,32480,164,2,3,2.4,4,Yes,Free,Yes
CUST0483,38,Male,45,9,3582,32238,22,25,4,3.7,4,No,Gold,No
CUST0484,47,Female,33,15,2215,33225,37,26,5,3.3,5,Yes,Gold,No
CUST0485,38,Female,34,7,2743,19201,126,7,0,4.7,3,No,Silver,No
CUST0486,66,Female,45,72,2260,162720,43,21,3,1.4,1,Yes,Platinum,No
CUST0487,26,Male,24,47,4507,211829,4,27,2,1.9,1,No,Free,No
CUST0488,34,Male,9,15,2296,34440,179,3,4,4.1,4,No,Free,Yes
CUST0489,22,Female,7,5,3175,15875,39,27,5,2.5,4,Yes,Free,No
CUST0490,48,Female,16,19,3736,70984,138,7,2,1.7,3,Yes,Platinum,No
CUST0491,69,Male,19,6,543,3258,77,21,4,3.0,3,Yes,Silver,No
CUST0492,57,Female,39,57,988,56316,105,10,3,3.6,1,No,Platinum,No
CUST0493,55,Male,6,12,4776,57312,129,6,5,1.2,5,Yes,Free,Yes
CUST0494,60,Male,50,81,3648,295488,162,1,0,2.2,2,Yes,Gold,Yes
CUST0495,36,Male,51,19,1456,27664,172,2,4,4.2,5,Yes,Free,Yes
CUST0496,53,Male,11,11,2614,28754,48,19,0,3.1,1,Yes,Gold,No
CUST0497,67,Female,12,15,1615,24225,122,10,2,1.1,5,No,Platinum,No
CUST0498,50,Male,58,10,2281,22810,34,27,2,2.1,1,No,Platinum,No
CUST0499,30,Female,42,67,3326,222842,105,11,3,3.6,3,Yes,Gold,No
CUST0500,31,Female,13,3,1150,3450,71,16,3,1.8,2,Yes,Free,Yes
CUST0501,50,Female,12,18,2376,42768,159,4,1,4.3,2,Yes,Silver,No
CUST0502,46,Female,21,25,840,21000,108,13,1,3.7,3,Yes,Gold,No
CUST0503,60,Male,10,11,3450,37950,124,13,3,2.9,0,Yes,Free,Yes
CUST0504,66,Female,20,20,3875,77500,70,16,5,4.7,3,Yes,Gold,No
CUST0505,53,Female,50,58,2945,170810,38,21,2,2.6,4,No,Free,No
CUST0506,61,Male,36,50,3250,162500,175,0,0,1.9,5,Yes,Free,Yes
CUST0507,27,Female,28,15,2644,39660,90,15,3,3.6,2,No,Silver,No
CUST0508,48,Female,24,39,1854,72306,36,23,5,3.3,3,Yes,Silver,No
CUST0509,23,Female,5,10,3776,37760,80,19,0,2.3,1,Yes,Free,Yes
CUST0510,18,Female,37,21,948,19908,131,12,1,2.4,1,No,Free,No
CUST0511,24,Female,60,119,4672,555968,22,24,0,2.6,5,Yes,Silver,No
CUST0512,44,Male,12,20,1297,25940,141,8,3,2.2,1,Yes,Gold,Yes
CUST0513,38,Female,58,29,3996,115884,4,31,2,3.8,3,No,Free,No
CUST0514,45,Female,35,10,2682,26820,109,10,3,3.6,0,Yes,Platinum,No
CUST0515,33,Male,40,13,3826,49738,151,4,4,2.8,4,Yes,Free,Yes
CUST0516,63,Male,54,47,1145,53815,17,27,5,2.6,1,Yes,Gold,No
CUST0517,40,Male,2,3,1219,3657,26,26,5,2.5,3,Yes,Free,Yes
CUST0518,69,Female,50,50,2022,101100,23,25,5,2.1,0,Yes,Silver,No
CUST0519,37,Female,41,4,1569,6276,28,29,4,1.3,2,No,Silver,No
CUST0520,55,Male,45,67,3575,239525,138,7,4,2.1,2,Yes,Silver,Yes
CUST0521,42,Female,39,53,4307,228271,145,4,2,2.3,5,No,Gold,Yes
CUST0522,45,Male,42,2,3861,7722,122,12,5,3.2,4,No,Gold,No
CUST0523,22,Female,9,4,2656,10624,127,8,3,4.1,3,No,Free,No
CUST0524,38,Female,22,1,2813,2813,111,15,4,2.6,3,No,Gold,Yes
CUST0525,35,Female,47,79,4005,316395,116,13,3,4.8,1,No,Free,No
CUST0526,64,Male,5,9,4639,41751,131,12,1,4.3,0,Yes,Gold,No
CUST0527,23,Male,12,1,1132,1132,32,25,5,4.9,4,Yes,Silver,No
CUST0528,46,Male,1,2,2699,5398,41,22,4,4.5,0,Yes,Free,No
CUST0529,36,Male,44,7,3563,24941,159,3,4,3.5,4,No,Silver,Yes
CUST0530,50,Female,22,19,3410,64790,178,0,2,3.4,3,Yes,Platinum,No
CUST0531,18,Female,38,44,1122,49368,124,13,3,1.5,3,No,Free,Yes
CUST0532,62,Female,51,63,860,54180,3,33,2,3.9,4,Yes,Silver,No
CUST0533,20,Female,19,1,2867,2867,19,30,2,3.4,0,No,Silver,No
CUST0534,59,Female,16,7,709,4963,67,16,3,3.0,5,No,Free,No
CUST0535,38,Female,31,19,3967,75373,57,21,1,3.8,2,No,Silver,No
CUST0536,52,Female,51,26,1430,37180,174,0,3,2.8,2,No,Free,Yes
CUST0537,58,Female,3,4,4443,17772,79,20,1,3.1,1,No,Platinum,No
CUST0538,57,Male,23,12,1377,16524,133,11,2,2.6,1,Yes,Gold,No
CUST0539,20,Male,42,22,2999,65978,94,14,1,3.9,5,No,Platinum,No
CUST0540,42,Male,59,77,3023,232771,167,3,5,4.5,0,Yes,Silver,Yes
CUST0541,62,Female,18,28,4851,135828,150,5,1,4.4,5,No,Free,No
CUST0542,55,Female,26,14,891,12474,179,3,1,4.1,3,Yes,Free,No
CUST0543,62,Male,13,22,4402,96844,3,31,4,1.1,0,Yes,Silver,No
CUST0544,37,Female,58,30,2821,84630,164,1,4,4.6,4,No,Platinum,Yes
CUST0545,69,Female,18,20,4481,89620,169,3,2,2.1,2,No,Gold,Yes
CUST0546,61,Male,3,4,638,2552,43,24,3,4.6,1,Yes,Silver,No
CUST0547,62,Male,58,91,602,54782,124,13,1,1.8,0,Yes,Gold,No
CUST0548,51,Female,60,38,983,37354,41,23,5,2.8,0,No,Platinum,No
CUST0549,38,Female,23,42,4819,202398,28,28,4,4.0,4,Yes,Gold,No
CUST0550,65,Female,3,4,4573,18292,146,4,3,3.6,3,Yes,Silver,Yes
CUST0551,40,Female,55,63,2348,147924,159,7,5,2.7,3,Yes,Silver,Yes
CUST0552,23,Female,25,41,2384,97744,43,26,1,3.7,2,Yes,Silver,No
CUST0553,68,Female,27,34,3705,125970,54,22,3,3.2,5,Yes,Gold,No
CUST0554,70,Female,58,39,2661,103779,79,18,5,2.1,5,Yes,Gold,Yes
CUST0555,30,Female,44,41,1964,80524,132,8,0,3.6,1,Yes,Free,No
CUST0556,66,Male,27,44,1143,50292,112,11,5,1.8,3,No,Silver,Yes
CUST0557,40,Male,52,37,3936,145632,173,3,5,3.8,3,No,Gold,Yes
CUST0558,26,Male,39,65,1110,72150,172,0,1,1.0,3,No,Silver,Yes
CUST0559,34,Female,25,15,4802,72030,20,24,3,3.2,5,No,Silver,No
CUST0560,19,Female,24,32,2043,65376,77,21,1,2.6,0,Yes,Free,No
CUST0561,36,Female,8,8,4039,32312,149,3,1,2.2,3,Yes,Silver,Yes
CUST0562,36,Male,9,1,1966,1966,29,25,0,3.1,5,No,Silver,No
CUST0563,24,Male,46,18,1416,25488,22,24,5,3.6,4,Yes,Silver,No
CUST0564,59,Male,37,45,1681,75645,4,30,3,4.9,5,Yes,Platinum,No
CUST0565,59,Male,30,29,2646,76734,62,20,2,4.3,2,Yes,Silver,No
CUST0566,37,Female,53,96,2772,266112,58,19,4,3.9,3,Yes,Gold,No
CUST0567,26,Male,19,33,1351,44583,81,19,1,2.9,1,Yes,Free,No
CUST0568,34,Male,53,5,1219,6095,51,21,1,2.6,0,Yes,Gold,No
CUST0569,44,Female,16,18,2514,45252,64,19,1,1.1,4,No,Silver,No
CUST0570,64,Male,24,48,3972,190656,38,27,1,2.4,5,Yes,Free,No
CUST0571,19,Female,44,74,4142,306508,2,27,4,4.4,2,Yes,Free,No
CUST0572,53,Female,21,36,4370,157320,169,3,2,2.5,0,Yes,Free,Yes
CUST0573,36,Male,36,23,563,12949,70,20,0,2.8,4,No,Silver,No
CUST0574,34,Female,40,40,1059,42360,154,7,2,2.1,0,No,Free,No
CUST0575,22,Female,39,5,2233,11165,155,8,4,2.1,2,Yes,Silver,Yes
CUST0576,56,Female,47,34,1169,39746,14,29,3,1.2,2,Yes,Free,No
CUST0577,35,Male,6,8,4394,35152,180,2,0,3.5,3,Yes,Gold,No
CUST0578,70,Female,5,1,2042,2042,71,22,0,2.8,1,Yes,Silver,Yes
CUST0579,24,Female,14,7,1771,12397,69,17,3,3.4,3,Yes,Free,No
CUST0580,34,Male,53,81,2915,236115,3,29,5,3.2,5,Yes,Free,No
CUST0581,56,Male,45,22,3291,72402,93,12,1,4.2,0,Yes,Platinum,No
CUST0582,53,Female,42,15,3554,53310,144,4,4,4.0,3,Yes,Platinum,Yes
CUST0583,57,Female,50,15,2958,44370,33,25,3,4.1,2,Yes,Silver,No
CUST0584,62,Male,4,2,3565,7130,123,10,2,3.0,2,Yes,Silver,No
CUST0585,21,Female,8,2,1663,3326,133,8,2,2.4,2,No,Platinum,Yes
CUST0586,55,Male,24,25,3249,81225,35,27,5,4.7,3,No,Platinum,No
CUST0587,42,Male,11,21,2448,51408,98,16,3,1.2,5,Yes,Free,Yes
CUST0588,22,Male,17,21,559,11739,166,6,4,1.6,5,Yes,Silver,Yes
CUST0589,47,Male,50,66,3602,237732,79,16,5,2.7,4,No,Gold,Yes
CUST0590,29,Male,21,27,832,22464,65,20,5,3.5,3,No,Free,No
CUST0591,21,Male,57,113,4671,527823,135,10,5,1.0,3,No,Gold,Yes
CUST0592,41,Female,26,32,689,22048,142,10,0,3.9,3,Yes,Silver,No
CUST0593,46,Male,43,21,4060,85260,90,17,0,3.2,3,Yes,Silver,No
CUST0594,26,Male,48,68,795,54060,79,18,1,2.9,2,No,Free,No
CUST0595,21,Female,44,44,3048,134112,58,23,4,2.7,1,Yes,Free,No
CUST0596,68,Male,45,83,676,56108,9,29,2,3.1,3,No,Free,No
CUST0597,41,Female,27,2,1299,2598,6,27,2,1.6,3,No,Platinum,No
CUST0598,31,Male,16,26,1305,33930,111,12,1,1.4,1,No,Free,No
CUST0599,22,Male,55,98,2242,219716,75,21,2,2.2,3,No,Free,No
CUST0600,35,Male,26,14,714,9996,11,32,5,3.8,1,Yes,Free,No
CUST0601,59,Male,53,15,2379,35685,78,20,1,3.4,2,Yes,Silver,No
CUST0602,36,Male,33,20,3200,64000,45,24,1,2.9,4,Yes,Silver,No
CUST0603,29,Male,31,34,1096,37264,31,25,3,3.3,3,No,Gold,No
CUST0604,35,Male,48,36,2217,79812,159,1,0,3.2,4,Yes,Platinum,No
CUST0605,34,Male,47,83,1855,153965,114,12,4,2.2,3,Yes,Silver,Yes
CUST0606,47,Male,6,9,4723,42507,113,11,4,1.4,0,No,Silver,Yes
CUST0607,41,Male,44,71,1792,127232,125,10,0,4.6,5,Yes,Silver,No
CUST0608,28,Male,8,14,3098,43372,89,18,5,3.4,0,No,Silver,No
CUST0609,52,Female,7,13,3937,51181,60,18,4,3.8,2,Yes,Silver,No
CUST0610,40,Female,34,63,641,40383,60,20,2,2.9,4,Yes,Silver,No
CUST0611,34,Male,44,35,3716,130060,101,12,2,4.0,4,Yes,Silver,No
CUST0612,18,Female,53,13,3339,43407,113,15,4,3.3,1,Yes,Free,No
CUST0613,32,Female,14,15,4840,72600,173,5,3,1.2,1,Yes,Silver,Yes
CUST0614,49,Male,16,14,4013,56182,91,12,4,4.6,3,No,Free,No
CUST0615,26,Female,43,56,3250,182000,128,8,1,2.2,1,Yes,Free,No
CUST0616,32,Female,52,9,2214,19926,106,15,5,1.6,1,Yes,Free,Yes
CUST0617,45,Male,9,13,1635,21255,48,23,1,1.4,4,Yes,Silver,No
CUST0618,41,Male,10,4,4221,16884,24,27,0,3.9,0,No,Free,No
CUST0619,52,Female,17,3,2409,7227,15,27,5,3.8,4,No,Free,No
CUST0620,39,Female,12,2,2747,5494,140,4,5,3.8,1,Yes,Free,Yes
CUST0621,44,Male,6,3,4602,13806,179,0,2,4.7,3,Yes,Free,Yes
CUST0622,36,Male,19,28,2048,57344,107,16,5,2.4,0,No,Platinum,Yes
CUST0623,62,Male,43,23,3139,72197,163,3,3,3.2,1,No,Gold,Yes
CUST0624,29,Female,41,7,3331,23317,43,20,4,3.5,1,No,Gold,No
CUST0625,37,Female,53,105,1506,158130,82,17,1,4.9,5,Yes,Silver,No
CUST0626,18,Male,29,12,3721,44652,46,21,2,2.2,3,Yes,Platinum,No
CUST0627,38,Male,6,3,3562,10686,123,9,2,4.8,3,No,Gold,No
CUST0628,66,Female,59,15,3552,53280,79,15,3,1.6,1,Yes,Free,Yes
CUST0629,62,Male,25,24,4929,118296,75,16,3,4.1,1,Yes,Silver,No
CUST0630,18,Male,57,110,2819,310090,19,25,3,3.5,4,Yes,Silver,No
CUST0631,27,Female,24,8,4039,32312,145,4,3,4.3,2,Yes,Silver,Yes
CUST0632,64,Female,25,5,2866,14330,11,30,1,1.1,3,No,Gold,No
CUST0633,49,Female,16,30,1026,30780,111,9,3,1.3,3,Yes,Silver,Yes
CUST0634,56,Female,52,51,3307,168657,152,4,2,1.3,5,Yes,Gold,Yes
CUST0635,39,Male,16,31,1695,52545,59,20,2,3.4,4,No,Free,No
CUST0636,35,Male,6,4,2253,9012,74,20,5,3.4,0,Yes,Platinum,No
CUST0637,65,Female,37,16,2172,34752,109,10,4,4.6,5,Yes,Free,No
CUST0638,63,Male,21,20,2528,50560,33,24,2,2.9,5,Yes,Platinum,No
CUST0639,49,Male,4,8,2154,17232,140,10,2,1.3,0,No,Silver,Yes
CUST0640,44,Male,34,6,4541,27246,165,3,1,1.8,0,Yes,Silver,Yes
CUST0641,45,Male,28,55,1347,74085,139,6,5,1.0,3,No,Free,Yes
CUST0642,35,Male,38,57,1367,77919,35,28,2,4.1,2,Yes,Silver,No
CUST0643,56,Male,41,31,1273,39463,27,24,0,4.3,2,Yes,Gold,No
CUST0644,66,Male,28,6,1042,6252,38,23,2,5.0,4,No,Free,No
CUST0645,46,Male,17,15,4917,73755,76,15,4,2.6,0,No,Free,Yes
CUST0646,35,Female,14,3,1285,3855,170,0,4,1.1,0,Yes,Free,Yes
CUST0647,61,Female,7,11,3805,41855,103,14,5,1.9,1,No,Silver,Yes
CUST0648,25,Female,22,3,3383,10149,90,18,5,3.4,4,Yes,Free,No
CUST0649,48,Female,51,28,948,26544,114,8,3,4.8,5,No,Silver,No
CUST0650,51,Female,1,2,3810,7620,158,3,1,1.4,5,No,Platinum,Yes
CUST0651,24,Male,29,50,2405,120250,1,31,4,1.5,4,Yes,Gold,No
CUST0652,53,Female,52,97,4909,476173,116,13,0,3.8,3,Yes,Gold,No
CUST0653,35,Female,31,48,3751,180048,81,14,0,3.7,3,No,Silver,No
